,kw_prod,kw_used,tou_rate,kw_prod_jacked
2014-10-03 10:30:00,35.0485182809,-60.16,0.23,52.5727774214
2014-10-03 10:45:00,37.2411488846,-60.8,0.23,55.8617233269
2014-10-03 11:00:00,38.9218159789,-60.8,0.23,58.3827239684
2014-10-03 11:15:00,40.8374827168,-60.16,0.23,61.2562240753
2014-10-03 11:30:00,42.1215879125,-61.44,0.23,63.1823818687
2014-10-03 11:45:00,43.6574784406,-58.88,0.23,65.4862176609
2014-10-03 12:00:00,44.9604675362,-58.24,0.253,67.4407013043
2014-10-03 12:15:00,46.8257772076,-58.88,0.253,70.2386658114
2014-10-03 12:30:00,46.9705537738,-58.88,0.253,70.4558306607
2014-10-03 12:45:00,46.9852412515,-60.16,0.253,70.4778618773
2014-10-03 13:00:00,47.0041251515,-58.24,0.253,70.5061877272
2014-10-03 13:15:00,46.4606884755,-61.44,0.253,69.6910327133
2014-10-03 13:30:00,45.965510655,-60.16,0.253,68.9482659825
2014-10-03 13:45:00,44.9604675362,-59.52,0.253,67.4407013043
2014-10-03 14:00:00,43.9323440952,-58.88,0.253,65.8985161428
2014-10-03 14:15:00,42.897926021,-58.88,0.253,64.3468890314
2014-10-03 14:30:00,40.8458755613,-59.52,0.253,61.2688133419
2014-10-03 14:45:00,37.0690955741,-52.48,0.253,55.6036433611
2014-10-03 15:00:00,32.3963794455,-48.64,0.253,48.5945691683
2014-10-03 15:15:00,29.8596422208,-44.16,0.253,44.7894633312
2014-10-03 15:30:00,26.0618801226,-42.88,0.253,39.0928201839
2014-10-03 15:45:00,21.8444758036,-28.8,0.253,32.7667137054
2014-10-03 16:00:00,20.2729156867,-21.76,0.253,30.40937353
2014-10-03 16:15:00,18.9216677357,-20.48,0.253,28.3825016036
2014-10-03 16:30:00,16.6283229991,-19.84,0.253,24.9424844986
2014-10-03 16:45:00,14.2720319293,-16.64,0.253,21.4080478939
2014-10-03 17:00:00,12.469668591,-16.0,0.253,18.7045028865
2014-10-03 17:15:00,9.71052098924,-14.72,0.253,14.5657814839
2014-10-03 17:30:00,6.61356139976,-14.72,0.253,9.92034209964
2014-10-03 17:45:00,4.40414510726,-14.08,0.253,6.60621766089
2014-10-03 18:00:00,2.86825457915,-14.08,0.23,4.30238186872
2014-10-03 18:15:00,1.20017675148,-14.72,0.23,1.80026512722
2014-10-03 18:30:00,0.369285154301,-16.0,0.23,0.553927731452
2014-10-03 18:45:00,0.0,-16.64,0.23,0.0
2014-10-03 19:00:00,0.0,-19.2,0.23,0.0
2014-10-03 19:15:00,0.0,-18.56,0.23,0.0
2014-10-03 19:30:00,0.0,-19.2,0.23,0.0
2014-10-03 19:45:00,0.0,-22.4,0.23,0.0
2014-10-03 20:00:00,0.0,-22.4,0.23,0.0
2014-10-03 20:15:00,0.0,-21.76,0.23,0.0
2014-10-03 20:30:00,0.0,-21.12,0.23,0.0
2014-10-03 20:45:00,0.0,-21.76,0.23,0.0
2014-10-03 21:00:00,0.0,-18.56,0.23,0.0
2014-10-03 21:15:00,0.0,-19.2,0.23,0.0
2014-10-03 21:30:00,0.0,-18.56,0.202,0.0
2014-10-03 21:45:00,0.0,-18.56,0.202,0.0
2014-10-03 22:00:00,0.0,-18.56,0.202,0.0
2014-10-03 22:15:00,0.0,-18.56,0.202,0.0
2014-10-03 22:30:00,0.0,-18.56,0.202,0.0
2014-10-03 22:45:00,0.0,-18.56,0.202,0.0
2014-10-03 23:00:00,0.0,-18.56,0.202,0.0
2014-10-03 23:15:00,0.0,-18.56,0.202,0.0
2014-10-03 23:30:00,0.0,-18.56,0.202,0.0
2014-10-03 23:45:00,0.0,-18.56,0.202,0.0
2014-10-04 00:00:00,0.0,-18.56,0.202,0.0
2014-10-04 00:15:00,0.0,-18.56,0.202,0.0
2014-10-04 00:30:00,0.0,-18.56,0.202,0.0
2014-10-04 00:45:00,0.0,-17.92,0.202,0.0
2014-10-04 01:00:00,0.0,-18.56,0.202,0.0
2014-10-04 01:15:00,0.0,-17.92,0.202,0.0
2014-10-04 01:30:00,0.0,-18.56,0.202,0.0
2014-10-04 01:45:00,0.0,-18.56,0.202,0.0
2014-10-04 02:00:00,0.0,-17.92,0.202,0.0
2014-10-04 02:15:00,0.0,-18.56,0.202,0.0
2014-10-04 02:30:00,0.0,-17.92,0.202,0.0
2014-10-04 02:45:00,0.0,-18.56,0.202,0.0
2014-10-04 03:00:00,0.0,-18.56,0.202,0.0
2014-10-04 03:15:00,0.0,-18.56,0.202,0.0
2014-10-04 03:30:00,0.0,-17.92,0.202,0.0
2014-10-04 03:45:00,0.0,-18.56,0.202,0.0
2014-10-04 04:00:00,0.0,-18.56,0.202,0.0
2014-10-04 04:15:00,0.0,-17.92,0.202,0.0
2014-10-04 04:30:00,0.0,-18.56,0.202,0.0
2014-10-04 04:45:00,0.0,-17.92,0.202,0.0
2014-10-04 05:00:00,0.0,-18.56,0.202,0.0
2014-10-04 05:15:00,0.0,-18.56,0.202,0.0
2014-10-04 05:30:00,0.0,-17.92,0.202,0.0
2014-10-04 05:45:00,0.0,-18.56,0.202,0.0
2014-10-04 06:00:00,0.0,-18.56,0.202,0.0
2014-10-04 06:15:00,0.0,-16.0,0.202,0.0
2014-10-04 06:30:00,0.0,-15.36,0.202,0.0
2014-10-04 06:45:00,0.0,-16.0,0.202,0.0
2014-10-04 07:00:00,0.0,-14.72,0.202,0.0
2014-10-04 07:15:00,0.0734373886394,-13.44,0.202,0.110156082959
2014-10-04 07:30:00,0.556025942556,-13.44,0.202,0.834038913834
2014-10-04 07:45:00,1.3701318509,-13.44,0.202,2.05519777635
2014-10-04 08:00:00,3.65928016535,-13.44,0.202,5.48892024802
2014-10-04 08:15:00,6.06592830162,-13.44,0.202,9.09889245243
2014-10-04 08:30:00,8.43690684912,-12.8,0.202,12.6553602737
2014-10-04 08:45:00,13.0110070558,-13.44,0.202,19.5165105837
2014-10-04 09:00:00,16.2044843561,-12.8,0.202,24.3067265341
2014-10-04 09:15:00,19.6182738223,-13.44,0.202,29.4274107334
2014-10-04 09:30:00,22.6459924453,-13.44,0.202,33.9689886679
2014-10-04 09:45:00,25.6904967572,-13.44,0.202,38.5357451358
2014-10-04 10:00:00,30.4513377521,-12.8,0.202,45.6770066282
2014-10-04 10:15:00,33.4266010976,-13.44,0.202,50.1399016464
2014-10-04 10:30:00,35.8353474449,-13.44,0.202,53.7530211674
2014-10-04 10:45:00,38.0342726819,-13.44,0.202,57.0514090229
2014-10-04 11:00:00,39.8492252869,-12.8,0.202,59.7738379303
2014-10-04 11:15:00,41.5739548143,-13.44,0.202,62.3609322215
2014-10-04 11:30:00,43.0993542869,-13.44,0.202,64.6490314304
2014-10-04 11:45:00,44.2764507163,-13.44,0.202,66.4146760744
2014-10-04 12:00:00,45.3486365904,-13.44,0.202,68.0229548856
2014-10-04 12:15:00,45.9529213884,-13.44,0.202,68.9293820825
2014-10-04 12:30:00,46.6033668306,-14.08,0.202,69.9050502459
2014-10-04 12:45:00,48.0553289145,-13.44,0.202,72.0829933718
2014-10-04 13:00:00,48.0909985033,-14.08,0.202,72.136497755
2014-10-04 13:15:00,47.3692138835,-14.08,0.202,71.0538208253
2014-10-04 13:30:00,46.7796165633,-13.44,0.202,70.169424845
2014-10-04 13:45:00,46.047340888,-14.08,0.202,69.0710113321
2014-10-04 14:00:00,44.9814496472,-14.08,0.202,67.4721744708
2014-10-04 14:15:00,43.5462732521,-13.44,0.202,65.3194098781
2014-10-04 14:30:00,41.4627496258,-14.08,0.202,62.1941244387
2014-10-04 14:45:00,37.6020411945,-14.08,0.202,56.4030617917
2014-10-04 15:00:00,32.7257985888,-13.44,0.202,49.0886978833
2014-10-04 15:15:00,30.3548200413,-14.08,0.202,45.532230062
2014-10-04 15:30:00,26.2758976552,-13.44,0.202,39.4138464828
2014-10-04 15:45:00,21.9409935144,-13.44,0.202,32.9114902715
2014-10-04 16:00:00,19.9057287435,-13.44,0.202,29.8585931152
2014-10-04 16:15:00,18.7412215808,-13.44,0.202,28.1118323712
2014-10-04 16:30:00,16.6723854323,-13.44,0.202,25.0085781484
2014-10-04 16:45:00,14.2300677072,-12.8,0.202,21.3451015608
2014-10-04 17:00:00,12.3395795025,-13.44,0.202,18.5093692538
2014-10-04 17:15:00,9.43775354572,-13.44,0.202,14.1566303186
2014-10-04 17:30:00,6.41423134488,-13.44,0.202,9.62134701732
2014-10-04 17:45:00,4.22999358563,-12.8,0.202,6.34499037845
2014-10-04 18:00:00,2.6857102131,-13.44,0.202,4.02856531965
2014-10-04 18:15:00,1.25473024018,-14.72,0.202,1.88209536027
2014-10-04 18:30:00,0.327320932222,-16.0,0.202,0.490981398332
2014-10-04 18:45:00,0.0,-16.64,0.202,0.0
2014-10-04 19:00:00,0.0,-18.56,0.202,0.0
2014-10-04 19:15:00,0.0,-17.92,0.202,0.0
2014-10-04 19:30:00,0.0,-18.56,0.202,0.0
2014-10-04 19:45:00,0.0,-18.56,0.202,0.0
2014-10-04 20:00:00,0.0,-17.92,0.202,0.0
2014-10-04 20:15:00,0.0,-18.56,0.202,0.0
2014-10-04 20:30:00,0.0,-18.56,0.202,0.0
2014-10-04 20:45:00,0.0,-18.56,0.202,0.0
2014-10-04 21:00:00,0.0,-17.92,0.202,0.0
2014-10-04 21:15:00,0.0,-18.56,0.202,0.0
2014-10-04 21:30:00,0.0,-18.56,0.202,0.0
2014-10-04 21:45:00,0.0,-17.92,0.202,0.0
2014-10-04 22:00:00,0.0,-18.56,0.202,0.0
2014-10-04 22:15:00,0.0,-17.92,0.202,0.0
2014-10-04 22:30:00,0.0,-18.56,0.202,0.0
2014-10-04 22:45:00,0.0,-18.56,0.202,0.0
2014-10-04 23:00:00,0.0,-18.56,0.202,0.0
2014-10-04 23:15:00,0.0,-17.92,0.202,0.0
2014-10-04 23:30:00,0.0,-18.56,0.202,0.0
2014-10-04 23:45:00,0.0,-17.92,0.202,0.0
2014-10-05 00:00:00,0.0,-18.56,0.202,0.0
2014-10-05 00:15:00,0.0,-17.92,0.202,0.0
2014-10-05 00:30:00,0.0,-18.56,0.202,0.0
2014-10-05 00:45:00,0.0,-17.92,0.202,0.0
2014-10-05 01:00:00,0.0,-18.56,0.202,0.0
2014-10-05 01:15:00,0.0,-18.56,0.202,0.0
2014-10-05 01:30:00,0.0,-17.92,0.202,0.0
2014-10-05 01:45:00,0.0,-18.56,0.202,0.0
2014-10-05 02:00:00,0.0,-18.56,0.202,0.0
2014-10-05 02:15:00,0.0,-17.92,0.202,0.0
2014-10-05 02:30:00,0.0,-18.56,0.202,0.0
2014-10-05 02:45:00,0.0,-18.56,0.202,0.0
2014-10-05 03:00:00,0.0,-17.92,0.202,0.0
2014-10-05 03:15:00,0.0,-18.56,0.202,0.0
2014-10-05 03:30:00,0.0,-19.2,0.202,0.0
2014-10-05 03:45:00,0.0,-18.56,0.202,0.0
2014-10-05 04:00:00,0.0,-17.92,0.202,0.0
2014-10-05 04:15:00,0.0,-18.56,0.202,0.0
2014-10-05 04:30:00,0.0,-18.56,0.202,0.0
2014-10-05 04:45:00,0.0,-26.24,0.202,0.0
2014-10-05 05:00:00,0.0,-28.8,0.202,0.0
2014-10-05 05:15:00,0.0,-28.8,0.202,0.0
2014-10-05 05:30:00,0.0,-28.8,0.202,0.0
2014-10-05 05:45:00,0.0,-44.8,0.202,0.0
2014-10-05 06:00:00,0.0,-49.92,0.202,0.0
2014-10-05 06:15:00,0.0,-48.0,0.202,0.0
2014-10-05 06:30:00,0.0,-47.36,0.202,0.0
2014-10-05 06:45:00,0.0,-47.36,0.202,0.0
2014-10-05 07:00:00,0.0860266552633,-46.72,0.202,0.129039982895
2014-10-05 07:15:00,0.00839284441594,-45.44,0.202,0.0125892666239
2014-10-05 07:30:00,0.476293920604,-44.8,0.202,0.714440880907
2014-10-05 07:45:00,1.3155783622,-45.44,0.202,1.9733675433
2014-10-05 08:00:00,2.98995082318,-44.16,0.202,4.48492623477
2014-10-05 08:15:00,6.08481220155,-44.8,0.202,9.12721830233
2014-10-05 08:30:00,8.36766588269,-44.8,0.202,12.551498824
2014-10-05 08:45:00,13.0823462333,-44.8,0.202,19.62351935
2014-10-05 09:00:00,16.3366716556,-44.16,0.202,24.5050074834
2014-10-05 09:15:00,19.8364877771,-44.16,0.202,29.7547316656
2014-10-05 09:30:00,22.8642064001,-44.16,0.202,34.2963096002
2014-10-05 09:45:00,25.9317910341,-44.16,0.202,38.8976865512
2014-10-05 10:00:00,28.7098225358,-44.16,0.202,43.0647338037
2014-10-05 10:15:00,33.8126719407,-44.16,0.202,50.7190079111
2014-10-05 10:30:00,36.3284270544,-44.16,0.202,54.4926405816
2014-10-05 10:45:00,38.298647281,-44.16,0.202,57.4479709215
2014-10-05 11:00:00,40.3087335186,-43.52,0.202,60.463100278
2014-10-05 11:15:00,42.1173914903,-44.16,0.202,63.1760872354
2014-10-05 11:30:00,43.4623448079,-43.52,0.202,65.1935172119
2014-10-05 11:45:00,44.7380571591,-44.16,0.202,67.1070857387
2014-10-05 12:00:00,45.4703328344,-43.52,0.202,68.2054992517
2014-10-05 12:15:00,46.187921032,-44.16,0.202,69.281881548
2014-10-05 12:30:00,46.3536797092,-43.52,0.202,69.5305195638
2014-10-05 12:45:00,46.6096614639,-43.52,0.202,69.9144921959
2014-10-05 13:00:00,46.4984562754,-43.52,0.202,69.7476844131
2014-10-05 13:15:00,46.1564478654,-43.52,0.202,69.2346717982
2014-10-05 13:30:00,46.8992145963,-43.52,0.202,70.3488218944
2014-10-05 13:45:00,45.9235464329,-42.88,0.202,68.8853196493
2014-10-05 14:00:00,44.7107804148,-43.52,0.202,67.0661706222
2014-10-05 14:15:00,43.4581483857,-43.52,0.202,65.1872225786
2014-10-05 14:30:00,41.2885981042,-43.52,0.202,61.9328971563
2014-10-05 14:45:00,37.7761927161,-43.52,0.202,56.6642890742
2014-10-05 15:00:00,32.8076288219,-43.52,0.202,49.2114432328
2014-10-05 15:15:00,30.2834808638,-43.52,0.202,45.4252212957
2014-10-05 15:30:00,25.9192017675,-44.16,0.202,38.8788026513
2014-10-05 15:45:00,21.5926904711,-44.16,0.202,32.3890357066
2014-10-05 16:00:00,19.9791661321,-43.52,0.202,29.9687491982
2014-10-05 16:15:00,18.4348827596,-43.52,0.202,27.6523241394
2014-10-05 16:30:00,16.3576537667,-44.16,0.202,24.53648065
2014-10-05 16:45:00,14.003460908,-23.04,0.202,21.005191362
2014-10-05 17:00:00,12.3123027582,-13.44,0.202,18.4684541373
2014-10-05 17:15:00,9.24261991305,-13.44,0.202,13.8639298696
2014-10-05 17:30:00,6.31561542299,-12.8,0.202,9.47342313449
2014-10-05 17:45:00,4.1082973416,-13.44,0.202,6.1624460124
2014-10-05 18:00:00,2.49267479153,-13.44,0.202,3.7390121873
2014-10-05 18:15:00,1.09946261849,-14.72,0.202,1.64919392773
2014-10-05 18:30:00,0.197231843774,-15.36,0.202,0.295847765662
2014-10-05 18:45:00,0.0,-16.64,0.202,0.0
2014-10-05 19:00:00,0.0,-18.56,0.202,0.0
2014-10-05 19:15:00,0.0,-17.92,0.202,0.0
2014-10-05 19:30:00,0.0,-18.56,0.202,0.0
2014-10-05 19:45:00,0.0,-17.92,0.202,0.0
2014-10-05 20:00:00,0.0,-18.56,0.202,0.0
2014-10-05 20:15:00,0.0,-18.56,0.202,0.0
2014-10-05 20:30:00,0.0,-18.56,0.202,0.0
2014-10-05 20:45:00,0.0,-18.56,0.202,0.0
2014-10-05 21:00:00,0.0,-18.56,0.202,0.0
2014-10-05 21:15:00,0.0,-17.92,0.202,0.0
2014-10-05 21:30:00,0.0,-18.56,0.202,0.0
2014-10-05 21:45:00,0.0,-17.92,0.202,0.0
2014-10-05 22:00:00,0.0,-18.56,0.202,0.0
2014-10-05 22:15:00,0.0,-18.56,0.202,0.0
2014-10-05 22:30:00,0.0,-17.92,0.202,0.0
2014-10-05 22:45:00,0.0,-18.56,0.202,0.0
2014-10-05 23:00:00,0.0,-18.56,0.202,0.0
2014-10-05 23:15:00,0.0,-18.56,0.202,0.0
2014-10-05 23:30:00,0.0,-17.92,0.202,0.0
2014-10-05 23:45:00,0.0,-17.92,0.202,0.0
2014-10-06 00:00:00,0.0,-18.56,0.202,0.0
2014-10-06 00:15:00,0.0,-18.56,0.202,0.0
2014-10-06 00:30:00,0.0,-17.92,0.202,0.0
2014-10-06 00:45:00,0.0,-18.56,0.202,0.0
2014-10-06 01:00:00,0.0,-17.92,0.202,0.0
2014-10-06 01:15:00,0.0,-18.56,0.202,0.0
2014-10-06 01:30:00,0.0,-17.92,0.202,0.0
2014-10-06 01:45:00,0.0,-18.56,0.202,0.0
2014-10-06 02:00:00,0.0,-18.56,0.202,0.0
2014-10-06 02:15:00,0.0,-18.56,0.202,0.0
2014-10-06 02:30:00,0.0,-17.92,0.202,0.0
2014-10-06 02:45:00,0.0,-17.92,0.202,0.0
2014-10-06 03:00:00,0.0,-18.56,0.202,0.0
2014-10-06 03:15:00,0.0,-18.56,0.202,0.0
2014-10-06 03:30:00,0.0,-18.56,0.202,0.0
2014-10-06 03:45:00,0.0,-33.92,0.202,0.0
2014-10-06 04:00:00,0.0,-40.96,0.202,0.0
2014-10-06 04:15:00,0.0,-39.68,0.202,0.0
2014-10-06 04:30:00,0.0,-40.32,0.202,0.0
2014-10-06 04:45:00,0.0,-40.96,0.202,0.0
2014-10-06 05:00:00,0.0,-39.68,0.202,0.0
2014-10-06 05:15:00,0.0,-40.32,0.202,0.0
2014-10-06 05:30:00,0.0,-40.32,0.202,0.0
2014-10-06 05:45:00,0.0,-40.32,0.202,0.0
2014-10-06 06:00:00,0.0,-40.32,0.202,0.0
2014-10-06 06:15:00,0.0,-37.12,0.202,0.0
2014-10-06 06:30:00,0.0,-37.76,0.202,0.0
2014-10-06 06:45:00,0.0,-37.12,0.202,0.0
2014-10-06 07:00:00,0.0,-37.12,0.202,0.0
2014-10-06 07:15:00,0.0587499109116,-35.2,0.202,0.0881248663673
2014-10-06 07:30:00,0.501472453852,-37.76,0.202,0.752208680778
2014-10-06 07:45:00,2.59548713563,-39.68,0.202,3.89323070344
2014-10-06 08:00:00,4.51744850688,-44.16,0.202,6.77617276032
2014-10-06 08:15:00,10.5833768085,-50.56,0.202,15.8750652127
2014-10-06 08:30:00,15.2728786259,-55.04,0.23,22.9093179388
2014-10-06 08:45:00,15.4847979474,-65.28,0.23,23.2271969211
2014-10-06 09:00:00,18.5272040482,-66.56,0.23,27.7908060723
2014-10-06 09:15:00,21.5192530825,-66.56,0.23,32.2788796237
2014-10-06 09:30:00,25.5562112465,-65.92,0.23,38.3343168698
2014-10-06 09:45:00,28.5272781698,-66.56,0.23,42.7909172547
2014-10-06 10:00:00,33.6385204191,-65.92,0.23,50.4577806286
2014-10-06 10:15:00,36.4753018317,-64.64,0.23,54.7129527475
2014-10-06 10:30:00,38.4979773359,-64.0,0.23,57.7469660038
2014-10-06 10:45:00,40.4786886181,-64.64,0.23,60.7180329271
2014-10-06 11:00:00,42.2055163566,-63.36,0.23,63.308274535
2014-10-06 11:15:00,43.1769880978,-61.44,0.23,64.7654821467
2014-10-06 11:30:00,44.351986316,-63.36,0.23,66.527979474
2014-10-06 11:45:00,45.2248421353,-64.0,0.23,67.8372632029
2014-10-06 12:00:00,45.986492766,-62.08,0.253,68.979739149
2014-10-06 12:15:00,46.6998845414,-62.72,0.253,70.0498268121
2014-10-06 12:30:00,47.1845713064,-64.64,0.253,70.7768569596
2014-10-06 12:45:00,47.3922942057,-65.92,0.253,71.0884413085
2014-10-06 13:00:00,47.3314460837,-65.92,0.253,70.9971691255
2014-10-06 13:15:00,47.0335001069,-66.56,0.253,70.5502501604
2014-10-06 13:30:00,46.2697512651,-64.64,0.253,69.4046268976
2014-10-06 13:45:00,45.4640382011,-64.0,0.253,68.1960573017
2014-10-06 14:00:00,44.2135043832,-62.72,0.253,66.3202565747
2014-10-06 14:15:00,42.8895331765,-60.8,0.253,64.3342997648
2014-10-06 14:30:00,40.6402508731,-60.8,0.253,60.9603763096
2014-10-06 14:45:00,37.148827596,-53.76,0.253,55.7232413941
2014-10-06 15:00:00,32.1802637018,-48.64,0.253,48.2703955527
2014-10-06 15:15:00,29.6980799658,-46.72,0.253,44.5471199487
2014-10-06 15:30:00,25.5625058798,-44.16,0.253,38.3437588198
2014-10-06 15:45:00,21.3241194498,-30.08,0.253,31.9861791747
2014-10-06 16:00:00,18.4390791818,-23.04,0.253,27.6586187727
2014-10-06 16:15:00,17.2703755969,-21.76,0.253,25.9055633953
2014-10-06 16:30:00,7.71931865156,-22.4,0.253,11.5789779773
2014-10-06 16:45:00,3.2102629891,-21.76,0.253,4.81539448364
2014-10-06 17:00:00,3.5270928658,-21.76,0.253,5.2906392987
2014-10-06 17:15:00,3.82294063146,-20.48,0.253,5.73441094719
2014-10-06 17:30:00,3.83762810919,-18.56,0.253,5.75644216378
2014-10-06 17:45:00,5.40079538165,-17.92,0.253,8.10119307248
2014-10-06 18:00:00,3.87119948685,-17.92,0.23,5.80679923028
2014-10-06 18:15:00,1.46035492837,-19.2,0.23,2.19053239256
2014-10-06 18:30:00,0.264374599102,-20.48,0.23,0.396561898653
2014-10-06 18:45:00,0.0,-20.48,0.23,0.0
2014-10-06 19:00:00,0.0,-21.12,0.23,0.0
2014-10-06 19:15:00,0.0,-20.48,0.23,0.0
2014-10-06 19:30:00,0.0,-21.12,0.23,0.0
2014-10-06 19:45:00,0.0,-20.48,0.23,0.0
2014-10-06 20:00:00,0.0,-20.48,0.23,0.0
2014-10-06 20:15:00,0.0,-21.12,0.23,0.0
2014-10-06 20:30:00,0.0,-20.48,0.23,0.0
2014-10-06 20:45:00,0.0,-19.84,0.23,0.0
2014-10-06 21:00:00,0.0,-19.84,0.23,0.0
2014-10-06 21:15:00,0.0,-19.84,0.23,0.0
2014-10-06 21:30:00,0.0,-19.2,0.202,0.0
2014-10-06 21:45:00,0.0,-19.2,0.202,0.0
2014-10-06 22:00:00,0.0,-18.56,0.202,0.0
2014-10-06 22:15:00,0.0,-19.2,0.202,0.0
2014-10-06 22:30:00,0.0,-17.92,0.202,0.0
2014-10-06 22:45:00,0.0,-17.28,0.202,0.0
2014-10-06 23:00:00,0.0,-17.92,0.202,0.0
2014-10-06 23:15:00,0.0,-17.28,0.202,0.0
2014-10-06 23:30:00,0.0,-17.28,0.202,0.0
2014-10-06 23:45:00,0.0,-17.28,0.202,0.0
2014-10-07 00:00:00,0.0,-17.28,0.202,0.0
2014-10-07 00:15:00,0.0,-17.28,0.202,0.0
2014-10-07 00:30:00,0.0,-16.64,0.202,0.0
2014-10-07 00:45:00,0.0,-17.28,0.202,0.0
2014-10-07 01:00:00,0.0,-17.28,0.202,0.0
2014-10-07 01:15:00,0.0,-17.92,0.202,0.0
2014-10-07 01:30:00,0.0,-17.28,0.202,0.0
2014-10-07 01:45:00,0.0,-17.92,0.202,0.0
2014-10-07 02:00:00,0.0,-17.28,0.202,0.0
2014-10-07 02:15:00,0.0,-17.28,0.202,0.0
2014-10-07 02:30:00,0.0,-17.92,0.202,0.0
2014-10-07 02:45:00,0.0,-17.28,0.202,0.0
2014-10-07 03:00:00,0.0,-17.92,0.202,0.0
2014-10-07 03:15:00,0.0,-17.28,0.202,0.0
2014-10-07 03:30:00,0.0,-17.28,0.202,0.0
2014-10-07 03:45:00,0.0,-33.92,0.202,0.0
2014-10-07 04:00:00,0.0,-39.04,0.202,0.0
2014-10-07 04:15:00,0.0,-38.4,0.202,0.0
2014-10-07 04:30:00,0.0,-39.04,0.202,0.0
2014-10-07 04:45:00,0.0,-39.04,0.202,0.0
2014-10-07 05:00:00,0.0,-38.4,0.202,0.0
2014-10-07 05:15:00,0.0,-39.04,0.202,0.0
2014-10-07 05:30:00,0.0,-38.4,0.202,0.0
2014-10-07 05:45:00,0.0,-39.68,0.202,0.0
2014-10-07 06:00:00,0.0,-39.04,0.202,0.0
2014-10-07 06:15:00,0.0,-36.48,0.202,0.0
2014-10-07 06:30:00,0.0,-36.48,0.202,0.0
2014-10-07 06:45:00,0.0,-36.48,0.202,0.0
2014-10-07 07:00:00,0.0,-35.84,0.202,0.0
2014-10-07 07:15:00,0.0,-34.56,0.202,0.0
2014-10-07 07:30:00,0.293749554558,-36.48,0.202,0.440624331837
2014-10-07 07:45:00,0.0965177107833,-42.24,0.202,0.144776566175
2014-10-07 08:00:00,3.49981612145,-49.28,0.202,5.24972418217
2014-10-07 08:15:00,9.62659254508,-51.84,0.202,14.4398888176
2014-10-07 08:30:00,8.68239754829,-56.96,0.23,13.0235963224
2014-10-07 08:45:00,13.2082388996,-67.2,0.23,19.8123583494
2014-10-07 09:00:00,18.3089900934,-71.68,0.23,27.46348514
2014-10-07 09:15:00,21.1583607726,-70.4,0.23,31.7375411589
2014-10-07 09:30:00,24.7001411161,-66.56,0.23,37.0502116742
2014-10-07 09:45:00,28.4370550923,-65.28,0.23,42.6555826384
2014-10-07 10:00:00,33.1013783765,-67.2,0.23,49.6520675647
2014-10-07 10:15:00,22.5746532678,-65.28,0.23,33.8619799016
2014-10-07 10:30:00,15.5099764806,-65.92,0.23,23.264964721
2014-10-07 10:45:00,20.9758164065,-65.92,0.23,31.4637246098
2014-10-07 11:00:00,33.999412729,-64.64,0.23,50.9991190934
2014-10-07 11:15:00,44.8681462476,-62.72,0.23,67.3022193714
2014-10-07 11:30:00,46.7481433968,-64.0,0.23,70.1222150951
2014-10-07 11:45:00,47.4573387499,-64.0,0.23,71.1860081249
2014-10-07 12:00:00,48.5337210463,-66.56,0.253,72.8005815694
2014-10-07 12:15:00,48.3574713135,-65.92,0.253,72.5362069703
2014-10-07 12:30:00,36.0094989666,-65.28,0.253,54.0142484499
2014-10-07 12:45:00,38.0132905709,-65.28,0.253,57.0199358563
2014-10-07 13:00:00,22.538983679,-65.92,0.253,33.8084755185
2014-10-07 13:15:00,28.3531266481,-71.04,0.253,42.5296899722
2014-10-07 13:30:00,22.3417518352,-67.2,0.253,33.5126277528
2014-10-07 13:45:00,28.6846440026,-67.84,0.253,43.0269660038
2014-10-07 14:00:00,45.925644644,-67.2,0.253,68.888466966
2014-10-07 14:15:00,47.2999729171,-65.28,0.253,70.9499593757
2014-10-07 14:30:00,43.4203805858,-65.28,0.253,65.1305708788
2014-10-07 14:45:00,38.5965932578,-56.32,0.253,57.8948898867
2014-10-07 15:00:00,33.4224046754,-49.92,0.253,50.133607013
2014-10-07 15:15:00,30.5478554629,-48.0,0.253,45.8217831944
2014-10-07 15:30:00,26.0283087449,-48.0,0.253,39.0424631174
2014-10-07 15:45:00,21.5339405602,-32.64,0.253,32.3009108403
2014-10-07 16:00:00,19.5826042335,-27.52,0.253,29.3739063502
2014-10-07 16:15:00,17.4256432186,-26.88,0.253,26.1384648279
2014-10-07 16:30:00,15.4806015252,-26.24,0.253,23.2209022878
2014-10-07 16:45:00,12.8494448008,-24.96,0.253,19.2741672012
2014-10-07 17:00:00,11.5233753831,-23.68,0.253,17.2850630746
2014-10-07 17:15:00,8.67610291497,-21.12,0.253,13.0141543725
2014-10-07 17:30:00,2.6857102131,-21.76,0.253,4.02856531965
2014-10-07 17:45:00,1.46035492837,-21.12,0.253,2.19053239256
2014-10-07 18:00:00,0.543436675932,-20.48,0.23,0.815155013898
2014-10-07 18:15:00,0.736472097498,-21.12,0.23,1.10470814625
2014-10-07 18:30:00,0.0,-20.48,0.23,0.0
2014-10-07 18:45:00,0.0,-22.4,0.23,0.0
2014-10-07 19:00:00,0.0,-22.4,0.23,0.0
2014-10-07 19:15:00,0.0,-23.04,0.23,0.0
2014-10-07 19:30:00,0.0,-23.04,0.23,0.0
2014-10-07 19:45:00,0.0,-23.68,0.23,0.0
2014-10-07 20:00:00,0.0,-23.04,0.23,0.0
