,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2011-01-06 18:00:00,2011,1,6,18,0,0,0,0,1.96739518642,7.37600097656,100.726514079
2011-01-06 18:30:00,2011,1,6,18,30,0,0,0,2.01534628868,6.97652587891,106.355260996
2011-01-06 19:00:00,2011,1,6,19,0,0,0,0,2.06329727173,6.57708129883,112.101662016
2011-01-06 19:30:00,2011,1,6,19,30,0,0,0,2.06349658966,6.271875,117.935589395
2011-01-06 20:00:00,2011,1,6,20,0,0,0,0,2.06369590759,5.96666870117,123.827698058
2011-01-06 20:30:00,2011,1,6,20,30,0,0,0,2.02846097946,5.72335205078,129.746926651
2011-01-06 21:00:00,2011,1,6,21,0,0,0,0,1.99322605133,5.48000488281,135.656748619
2011-01-06 21:30:00,2011,1,6,21,30,0,0,0,1.94487953186,5.28359375,141.508782834
2011-01-06 22:00:00,2011,1,6,22,0,0,0,0,1.89653289318,5.08718261719,147.230714171
2011-01-06 22:30:00,2011,1,6,22,30,0,0,0,1.86350560188,4.91948852539,152.701592321
2011-01-06 23:00:00,2011,1,6,23,0,0,0,0,1.83047831059,4.75176391602,157.699306237
2011-01-06 23:30:00,2011,1,6,23,30,0,0,0,1.81495094299,4.63762817383,161.797055024
2011-01-07 00:00:00,2011,1,7,0,0,0,0,0,1.79942369461,4.52349243164,164.250680285
2011-01-07 00:30:00,2011,1,7,0,30,0,0,0,1.81038951874,4.39693603516,164.258988671
2011-01-07 01:00:00,2011,1,7,1,0,0,0,0,1.82135546207,4.27034912109,161.818427326
2011-01-07 01:30:00,2011,1,7,1,30,0,0,0,1.8119738102,4.07421264648,157.727835419
2011-01-07 02:00:00,2011,1,7,2,0,0,0,0,1.80259203911,3.8780456543,152.733270624
2011-01-07 02:30:00,2011,1,7,2,30,0,0,0,1.79259037971,3.67339477539,147.263268375
2011-01-07 03:00:00,2011,1,7,3,0,0,0,0,1.78258883953,3.46874389648,141.540838075
2011-01-07 03:30:00,2011,1,7,3,30,0,0,0,1.81792140007,3.24596557617,135.687347988
2011-01-07 04:00:00,2011,1,7,4,0,0,0,0,1.85325396061,3.02315673828,129.775301319
2011-01-07 04:30:00,2011,1,7,4,30,0,0,0,1.92322683334,2.78801879883,123.853154747
2011-01-07 05:00:00,2011,1,7,5,0,0,0,0,1.99319958687,2.5528503418,117.957450231
2011-01-07 05:30:00,2011,1,7,5,30,0,0,0,2.02670240402,2.3712097168,112.119228365
2011-01-07 06:00:00,2011,1,7,6,0,0,0,0,2.06020522118,2.1895690918,106.367788886
2011-01-07 06:30:00,2011,1,7,6,30,0,0,0,1.96806526184,1.94622192383,100.733195881
2011-01-07 07:00:00,2011,1,7,7,0,0,0,0,1.87592542171,1.70290527344,95.248197648
2011-01-07 07:30:00,2011,1,7,7,30,0,0,0,1.80583548546,1.68660888672,89.9450111254
2011-01-07 08:00:00,2011,1,7,8,0,61,31,334,1.73574566841,1.67028198242,84.8796494826
2011-01-07 08:30:00,2011,1,7,8,30,54,54,0,1.63834476471,1.97414550781,80.0917399881
2011-01-07 09:00:00,2011,1,7,9,0,136,97,160,1.54094386101,2.27797851563,75.6422608005
2011-01-07 09:30:00,2011,1,7,9,30,158,129,90,1.4869133234,2.90813598633,71.5994626181
2011-01-07 10:00:00,2011,1,7,10,0,268,140,342,1.4328827858,3.53832397461,68.0399447557
2011-01-07 10:30:00,2011,1,7,10,30,421,78,811,1.41207766533,4.38302001953,65.0463798613
2011-01-07 11:00:00,2011,1,7,11,0,465,82,835,1.39127266407,5.22771606445,62.7024602514
2011-01-07 11:30:00,2011,1,7,11,30,419,145,566,1.42145907879,6.10756835938,61.0849255081
2011-01-07 12:00:00,2011,1,7,12,0,359,210,300,1.45164549351,6.98739013672,60.2535631045
2011-01-07 12:30:00,2011,1,7,12,30,509,85,855,1.48435938358,7.41195068359,60.2415545355
2011-01-07 13:00:00,2011,1,7,13,0,494,84,848,1.51707327366,7.83654174805,61.0493946448
2011-01-07 13:30:00,2011,1,7,13,30,464,82,832,1.54814898968,8.07836303711,62.6447950228
2011-01-07 14:00:00,2011,1,7,14,0,420,78,808,1.5792247057,8.32021484375,64.9686171546
2011-01-07 14:30:00,2011,1,7,14,30,364,74,771,1.595079422,8.07784423828,67.9444662936
2011-01-07 15:00:00,2011,1,7,15,0,296,68,719,1.6109341383,7.83544311523,71.4887220237
2011-01-07 15:30:00,2011,1,7,15,30,220,60,642,1.60514485836,7.31536254883,75.5185880219
2011-01-07 16:00:00,2011,1,7,16,0,140,48,527,1.59935557842,6.79525146484,79.957231759
2011-01-07 16:30:00,2011,1,7,16,30,62,31,338,1.66334831715,6.78420410156,84.7361418905
2011-01-07 17:00:00,2011,1,7,17,0,0,0,0,1.72734105587,6.77315673828,89.7942324177
2011-01-07 17:30:00,2011,1,7,17,30,0,0,0,1.79203224182,6.56487426758,95.0908621064
2011-01-07 18:00:00,2011,1,7,18,0,0,0,0,1.85672342777,6.3565612793,100.57063554
2011-01-07 18:30:00,2011,1,7,18,30,0,0,0,1.86499929428,6.22872314453,106.200821551
2011-01-07 19:00:00,2011,1,7,19,0,0,0,0,1.87327504158,6.10085449219,111.948488848
2011-01-07 19:30:00,2011,1,7,19,30,0,0,0,1.83632731438,6.07064208984,117.783408781
2011-01-07 20:00:00,2011,1,7,20,0,0,0,0,1.79937958717,6.04039916992,123.676129423
2011-01-07 20:30:00,2011,1,7,20,30,0,0,0,1.74206256866,6.04387817383,129.595466407
2011-01-07 21:00:00,2011,1,7,21,0,0,0,0,1.68474555016,6.04735717773,135.504745752
2011-01-07 21:30:00,2011,1,7,21,30,0,0,0,1.61466908455,6.09630737305,141.355416146
2011-01-07 22:00:00,2011,1,7,22,0,0,0,0,1.54459249973,6.14525756836,147.075011433
2011-01-07 22:30:00,2011,1,7,22,30,0,0,0,1.48927676678,6.12996826172,152.542640323
2011-01-07 23:00:00,2011,1,7,23,0,0,0,0,1.43396103382,6.11470947266,157.537166435
2011-01-07 23:30:00,2011,1,7,23,30,0,0,0,1.40396380424,5.84920654297,161.635822763
2011-01-08 00:00:00,2011,1,8,0,0,0,0,0,1.37396657467,5.58370361328,164.104643811
2011-01-08 00:30:00,2011,1,8,0,30,0,0,0,1.41041135788,5.19423828125,164.150123183
2011-01-08 01:00:00,2011,1,8,1,0,0,0,0,1.44685614109,4.80477294922,161.753779198
2011-01-08 01:30:00,2011,1,8,1,30,0,0,0,1.43407392502,4.52163085938,157.696982575
2011-01-08 02:00:00,2011,1,8,2,0,0,0,0,1.42129182816,4.23848876953,152.723963192
2011-01-08 02:30:00,2011,1,8,2,30,0,0,0,1.31328678131,4.10830078125,147.266916726
2011-01-08 03:00:00,2011,1,8,3,0,0,0,0,1.20528173447,3.97811279297,141.551937832
2011-01-08 03:30:00,2011,1,8,3,30,0,0,0,1.11087608337,3.84621582031,135.702292711
2011-01-08 04:00:00,2011,1,8,4,0,0,0,0,1.01647043228,3.71431884766,129.791591139
2011-01-08 04:30:00,2011,1,8,4,30,0,0,0,0.937285780907,3.58217773438,123.868935849
2011-01-08 05:00:00,2011,1,8,5,0,0,0,0,0.858101069927,3.45006713867,117.971247266
2011-01-08 05:30:00,2011,1,8,5,30,0,0,0,0.787541270256,3.42522583008,112.129783166
2011-01-08 06:00:00,2011,1,8,6,0,0,0,0,0.716981470585,3.40038452148,106.373958448
2011-01-08 06:30:00,2011,1,8,6,30,0,0,0,0.663468837738,3.38125,100.733884764
2011-01-08 07:00:00,2011,1,8,7,0,0,0,0,0.609956145287,3.36214599609,95.242312015
2011-01-08 07:30:00,2011,1,8,7,30,0,0,0,0.607091665268,3.46917114258,89.9314875845
2011-01-08 08:00:00,2011,1,8,8,0,62,31,341,0.604227244854,3.57619628906,84.8572231198
2011-01-08 08:30:00,2011,1,8,8,30,140,48,534,0.632447004318,3.81719360352,80.0592332152
2011-01-08 09:00:00,2011,1,8,9,0,26,26,0,0.660666704178,4.05819091797,75.5984534741
2011-01-08 09:30:00,2011,1,8,9,30,50,50,0,0.680239200592,4.47350463867,71.5431697121
2011-01-08 10:00:00,2011,1,8,10,0,37,37,0,0.699811756611,4.8887878418,67.9701158169
2011-01-08 10:30:00,2011,1,8,10,30,128,128,0,0.639789640903,5.39028320313,64.9622362968
2011-01-08 11:00:00,2011,1,8,11,0,187,177,22,0.579767525196,5.89177856445,62.6036613436
2011-01-08 11:30:00,2011,1,8,11,30,254,213,84,0.551490426064,6.48189697266,60.9717258563
2011-01-08 12:00:00,2011,1,8,12,0,257,218,76,0.523213267326,7.07198486328,60.1269044816
2011-01-08 12:30:00,2011,1,8,12,30,91,91,0,0.672388017178,7.66463623047,60.1030369073
2011-01-08 13:00:00,2011,1,8,13,0,172,169,6,0.821562767029,8.25731811523,60.901107905
2011-01-08 13:30:00,2011,1,8,13,30,193,180,26,0.902157902718,8.62667236328,62.4890573895
2011-01-08 14:00:00,2011,1,8,14,0,254,186,160,0.982753098011,8.99602661133,64.8077019319
2011-01-08 14:30:00,2011,1,8,14,30,181,157,65,0.925161838531,8.84969482422,67.7803927156
2011-01-08 15:00:00,2011,1,8,15,0,148,130,55,0.867570519447,8.70339355469,71.3231429686
2011-01-08 15:30:00,2011,1,8,15,30,37,37,0,0.669090628624,8.61553344727,75.3527660244
2011-01-08 16:00:00,2011,1,8,16,0,24,24,0,0.470610767603,8.52764282227,79.7920716599
2011-01-08 16:30:00,2011,1,8,16,30,64,32,340,0.562015175819,8.54711303711,84.5722579184
2011-01-08 17:00:00,2011,1,8,17,0,0,0,0,0.653419554234,8.56658325195,89.6321456482
2011-01-08 17:30:00,2011,1,8,17,30,0,0,0,0.758770465851,8.39971313477,94.930289014
2011-01-08 18:00:00,2011,1,8,18,0,0,0,0,0.864121437073,8.23284301758,100.411834866
2011-01-08 18:30:00,2011,1,8,18,30,0,0,0,0.862920820713,8.15191040039,106.043682395
2011-01-08 19:00:00,2011,1,8,19,0,0,0,0,0.861720204353,8.07100830078,111.792792871
2011-01-08 19:30:00,2011,1,8,19,30,0,0,0,0.784363508224,8.06841430664,117.62883339
2011-01-08 20:00:00,2011,1,8,20,0,0,0,0,0.7070068717,8.0658203125,123.522239462
2011-01-08 20:30:00,2011,1,8,20,30,0,0,0,0.695511102676,7.94216308594,129.441694367
2011-01-08 21:00:00,2011,1,8,21,0,0,0,0,0.684015274048,7.81850585938,135.350361734
2011-01-08 21:30:00,2011,1,8,21,30,0,0,0,0.891780018806,7.58330688477,141.199496256
2011-01-08 22:00:00,2011,1,8,22,0,0,0,0,1.09954476357,7.34810791016,146.91644275
2011-01-08 22:30:00,2011,1,8,22,30,0,0,0,1.22438812256,7.13967285156,152.380308265
2011-01-08 23:00:00,2011,1,8,23,0,0,0,0,1.34923136234,6.93123779297,157.370837134
2011-01-08 23:30:00,2011,1,8,23,30,0,0,0,1.37709522247,6.71712646484,161.469176201
2011-01-09 00:00:00,2011,1,9,0,0,0,0,0,1.40495896339,6.5030456543,163.951573881
2011-01-09 00:30:00,2011,1,9,0,30,0,0,0,1.41958880424,6.30709228516,164.032942394
2011-01-09 01:00:00,2011,1,9,1,0,0,0,0,1.4342186451,6.11113891602,161.680761122
2011-01-09 01:30:00,2011,1,9,1,30,0,0,0,1.55271196365,5.75545654297,157.65843675
2011-01-09 02:00:00,2011,1,9,2,0,0,0,0,1.67120540142,5.39977416992,152.707677133
2011-01-09 02:30:00,2011,1,9,2,30,0,0,0,1.75813913345,4.91469726563,147.264129663
2011-01-09 03:00:00,2011,1,9,3,0,0,0,0,1.8450729847,4.42962036133,141.556973686
2011-01-09 03:30:00,2011,1,9,3,30,0,0,0,1.87338018417,4.02175292969,135.711411443
2011-01-09 04:00:00,2011,1,9,4,0,0,0,0,1.90168726444,3.61388549805,129.802193601
2011-01-09 04:30:00,2011,1,9,4,30,0,0,0,1.7473347187,3.24126586914,123.879093834
2011-01-09 05:00:00,2011,1,9,5,0,0,0,0,1.59298205376,2.86864624023,117.979428206
2011-01-09 05:30:00,2011,1,9,5,30,0,0,0,1.49925088882,2.57970581055,112.134683481
2011-01-09 06:00:00,2011,1,9,6,0,0,0,0,1.4055198431,2.29076538086,106.374397986
2011-01-09 06:30:00,2011,1,9,6,30,0,0,0,1.42056083679,2.08712158203,100.728736952
2011-01-09 07:00:00,2011,1,9,7,0,0,0,0,1.43560194969,1.8834777832,95.2304566113
2011-01-09 07:30:00,2011,1,9,7,30,0,0,0,1.50688672066,2.06286010742,89.911777984
2011-01-09 08:00:00,2011,1,9,8,0,64,32,355,1.57817149162,2.24227294922,84.8284762274
2011-01-09 08:30:00,2011,1,9,8,30,72,64,46,1.69617938995,2.86684570313,80.0202308864
2011-01-09 09:00:00,2011,1,9,9,0,150,94,225,1.81418740749,3.49141845703,75.5479636565
2011-01-09 09:30:00,2011,1,9,9,30,231,108,386,1.88387537003,4.63045654297,71.4800103919
2011-01-09 10:00:00,2011,1,9,10,0,375,75,799,1.95356321335,5.76949462891,67.8932523218
2011-01-09 10:30:00,2011,1,9,10,30,387,87,707,2.05652594566,6.60842285156,64.8709228162
2011-01-09 11:00:00,2011,1,9,11,0,415,110,661,2.15948867798,7.44735107422,62.4976105571
2011-01-09 11:30:00,2011,1,9,11,30,442,129,643,2.20367431641,7.88344726563,60.8512661479
2011-01-09 12:00:00,2011,1,9,12,0,442,140,604,2.24785995483,8.31951293945,59.9930695587
2011-01-09 12:30:00,2011,1,9,12,30,443,139,608,2.32751274109,8.52169189453,59.9575271505
2011-01-09 13:00:00,2011,1,9,13,0,430,137,597,2.40716528893,8.72387084961,60.7461113347
2011-01-09 13:30:00,2011,1,9,13,30,350,182,360,2.4106259346,8.70723876953,62.3269749012
2011-01-09 14:00:00,2011,1,9,14,0,367,121,573,2.41408658028,8.69060668945,64.6408652593
2011-01-09 14:30:00,2011,1,9,14,30,278,140,361,2.37485837936,8.36235961914,67.610852389
2011-01-09 15:00:00,2011,1,9,15,0,311,69,748,2.33562994003,8.03414306641,71.1525581591
2011-01-09 15:30:00,2011,1,9,15,30,233,61,672,2.1992764473,7.44295654297,75.1823843812
2011-01-09 16:00:00,2011,1,9,16,0,150,49,558,2.06292295456,6.85180053711,79.6227683712
2011-01-09 16:30:00,2011,1,9,16,30,69,33,371,2.02961540222,6.86647949219,84.404606878
2011-01-09 17:00:00,2011,1,9,17,0,0,0,0,1.9963080883,6.88115844727,89.4665790245
2011-01-09 17:30:00,2011,1,9,17,30,0,0,0,2.00783205032,6.81591186523,94.766634499
2011-01-09 18:00:00,2011,1,9,18,0,0,0,0,2.01935577393,6.7506652832,100.250217141
2011-01-09 18:30:00,2011,1,9,18,30,0,0,0,2.00181818008,6.73104248047,105.883946278
2011-01-09 19:00:00,2011,1,9,19,0,0,0,0,1.98428046703,6.71138916016,111.634673942
2011-01-09 19:30:00,2011,1,9,19,30,0,0,0,2.00363898277,6.64565429688,117.47195973
2011-01-09 20:00:00,2011,1,9,20,0,0,0,0,2.02299761772,6.57991943359,123.366121001
2011-01-09 20:30:00,2011,1,9,20,30,0,0,0,2.04201602936,6.4854675293,129.285699476
2011-01-09 21:00:00,2011,1,9,21,0,0,0,0,2.06103420258,6.391015625,135.193681674
2011-01-09 21:30:00,2011,1,9,21,30,0,0,0,2.08603668213,6.20952758789,141.041104953
2011-01-09 22:00:00,2011,1,9,22,0,0,0,0,2.11103916168,6.02807006836,146.755088084
2011-01-09 22:30:00,2011,1,9,22,30,0,0,0,2.16522932053,5.73223266602,152.21467787
2011-01-09 23:00:00,2011,1,9,23,0,0,0,0,2.21941924095,5.43642578125,157.200409383
2011-01-09 23:30:00,2011,1,9,23,30,0,0,0,2.25331068039,5.08886108398,161.297226989
2011-01-10 00:00:00,2011,1,10,0,0,0,0,0,2.28720235825,4.74129638672,163.791596723
2011-01-10 00:30:00,2011,1,10,0,30,0,0,0,2.36239767075,4.3926940918,163.907521884
2011-01-10 01:00:00,2011,1,10,1,0,0,0,0,2.43759298325,4.04412231445,161.599354022
2011-01-10 01:30:00,2011,1,10,1,30,0,0,0,2.47750139236,3.74517211914,157.61212096
2011-01-10 02:00:00,2011,1,10,2,0,0,0,0,2.51740980148,3.44622192383,152.684315489
2011-01-10 02:30:00,2011,1,10,2,30,0,0,0,2.49818396568,3.23766479492,147.254807755
2011-01-10 03:00:00,2011,1,10,3,0,0,0,0,2.47895812988,3.02907714844,141.555850386
2011-01-10 03:30:00,2011,1,10,3,30,0,0,0,2.45445466042,2.92318115234,135.714615526
2011-01-10 04:00:00,2011,1,10,4,0,0,0,0,2.42995119095,2.81731567383,129.807027489
2011-01-10 04:30:00,2011,1,10,4,30,0,0,0,2.43252801895,2.77211914063,123.883555229
2011-01-10 05:00:00,2011,1,10,5,0,0,0,0,2.43510460854,2.726953125,117.981927442
2011-01-10 05:30:00,2011,1,10,5,30,0,0,0,2.46219015121,2.66256103516,112.133871659
2011-01-10 06:00:00,2011,1,10,6,0,0,0,0,2.48927569389,2.59816894531,106.369057916
2011-01-10 06:30:00,2011,1,10,6,30,0,0,0,2.53077316284,2.51598510742,100.717711079
2011-01-10 07:00:00,2011,1,10,7,0,0,0,0,2.57227063179,2.43383178711,95.2125984597
2011-01-10 07:30:00,2011,1,10,7,30,0,0,0,2.47047901154,2.62496337891,89.8859556684
2011-01-10 08:00:00,2011,1,10,8,0,62,32,330,2.36868715286,2.81612548828,84.7934265671
2011-01-10 08:30:00,2011,1,10,8,30,145,49,553,2.21519422531,3.56490478516,79.9747431314
2011-01-10 09:00:00,2011,1,10,9,0,229,60,673,2.06170105934,4.31368408203,75.490803916
2011-01-10 09:30:00,2011,1,10,9,30,308,69,750,2.03797292709,5.47841796875,71.4100010045
2011-01-10 10:00:00,2011,1,10,10,0,378,75,803,2.01424455643,6.64312133789,67.8093762152
2011-01-10 10:30:00,2011,1,10,10,30,437,79,839,1.8994204998,7.33046875,64.7724681999
2011-01-10 11:00:00,2011,1,10,11,0,482,82,863,1.78459656239,8.01781616211,62.3843437541
2011-01-10 11:30:00,2011,1,10,11,30,513,84,877,1.60116505623,8.27614746094,60.7235904866
2011-01-10 12:00:00,2011,1,10,12,0,529,85,884,1.41773366928,8.53444824219,59.8521107931
2011-01-10 12:30:00,2011,1,10,12,30,529,85,882,1.33120107651,8.55172119141,59.8050873375
2011-01-10 13:00:00,2011,1,10,13,0,414,163,512,1.24466848373,8.56896362305,60.5844767612
2011-01-10 13:30:00,2011,1,10,13,30,356,180,376,1.29013931751,8.56566772461,62.1586292039
2011-01-10 14:00:00,2011,1,10,14,0,286,182,239,1.33561015129,8.56234130859,64.4681981545
2011-01-10 14:30:00,2011,1,10,14,30,224,163,157,1.48547744751,8.19875488281,67.4359449682
2011-01-10 15:00:00,2011,1,10,15,0,169,135,105,1.63534486294,7.83513793945,70.9770752009
2011-01-10 15:30:00,2011,1,10,15,30,134,103,119,1.79641222954,7.30822143555,75.0075604488
2011-01-10 16:00:00,2011,1,10,16,0,91,69,119,1.95747971535,6.78127441406,79.4494525923
2011-01-10 16:30:00,2011,1,10,16,30,42,36,63,1.89172577858,6.78759155273,84.2333386225
2011-01-10 17:00:00,2011,1,10,17,0,0,0,0,1.82597184181,6.79390869141,89.297762941
2011-01-10 17:30:00,2011,1,10,17,30,0,0,0,1.66369915009,6.85045776367,94.6000052579
2011-01-10 18:00:00,2011,1,10,18,0,0,0,0,1.50142645836,6.90700683594,100.085887027
2011-01-10 18:30:00,2011,1,10,18,30,0,0,0,1.53676235676,6.74758300781,105.721715148
2011-01-10 19:00:00,2011,1,10,19,0,0,0,0,1.57209825516,6.58812866211,111.474230741
2011-01-10 19:30:00,2011,1,10,19,30,0,0,0,1.73532414436,6.31206665039,117.312882773
2011-01-10 20:00:00,2011,1,10,20,0,0,0,0,1.89854991436,6.03597412109,123.207864963
2011-01-10 20:30:00,2011,1,10,20,30,0,0,0,2.01567816734,5.94045410156,129.127568419
2011-01-10 21:00:00,2011,1,10,21,0,0,0,0,2.13280630112,5.84490356445,135.034788063
2011-01-10 21:30:00,2011,1,10,21,30,0,0,0,2.02762770653,5.94753417969,140.880321048
2011-01-10 22:00:00,2011,1,10,22,0,0,0,0,1.92244899273,6.05016479492,146.591024081
2011-01-10 22:30:00,2011,1,10,22,30,0,0,0,1.86774075031,6.13909301758,152.04582726
2011-01-10 23:00:00,2011,1,10,23,0,0,0,0,1.8130325079,6.22802124023,157.02597055
2011-01-10 23:30:00,2011,1,10,23,30,0,0,0,1.98900008202,6.0167175293,161.120083785
2011-01-11 00:00:00,2011,1,11,0,0,0,0,0,2.16496777534,5.80541381836,163.624839144
2011-01-11 00:30:00,2011,1,11,0,30,0,0,0,2.453602314,5.5264831543,163.773944938
2011-01-11 01:00:00,2011,1,11,1,0,0,0,0,2.74223709106,5.24752197266,161.509549081
2011-01-11 01:30:00,2011,1,11,1,30,0,0,0,2.81665086746,5.18959960938,157.55796638
2011-01-11 02:00:00,2011,1,11,2,0,0,0,0,2.89106464386,5.13164672852,152.653787327
2011-01-11 02:30:00,2011,1,11,2,30,0,0,0,2.7562456131,5.16988525391,147.238856346
2011-01-11 03:00:00,2011,1,11,3,0,0,0,0,2.62142682076,5.20809326172,141.548476827
2011-01-11 03:30:00,2011,1,11,3,30,0,0,0,2.50599193573,5.21322021484,135.711820149
2011-01-11 04:00:00,2011,1,11,4,0,0,0,0,2.39055728912,5.21837768555,129.806015317
2011-01-11 04:30:00,2011,1,11,4,30,0,0,0,2.36324596405,5.24108276367,123.882250258
2011-01-11 05:00:00,2011,1,11,5,0,0,0,0,2.33593440056,5.2637878418,117.978683081
2011-01-11 05:30:00,2011,1,11,5,30,0,0,0,2.33331203461,5.26488647461,112.127293804
2011-01-11 06:00:00,2011,1,11,6,0,0,0,0,2.33068943024,5.26598510742,106.35789246
2011-01-11 06:30:00,2011,1,11,6,30,0,0,0,2.29779529572,5.36330566406,100.700769625
2011-01-11 07:00:00,2011,1,11,7,0,0,0,0,2.26490139961,5.46065673828,95.1887084638
2011-01-11 07:30:00,2011,1,11,7,30,0,0,0,2.17268157005,5.76778564453,89.8540340582
2011-01-11 08:00:00,2011,1,11,8,0,2,2,0,2.08046174049,6.07494506836,84.7520734174
2011-01-11 08:30:00,2011,1,11,8,30,4,4,0,1.95183610916,6.57723388672,79.9227729441
2011-01-11 09:00:00,2011,1,11,9,0,27,27,0,1.82321035862,7.07952270508,75.4269840916
2011-01-11 09:30:00,2011,1,11,9,30,50,50,0,1.79318451881,7.97564086914,71.3331597162
2011-01-11 10:00:00,2011,1,11,10,0,160,148,31,1.76315879822,8.8717590332,67.7185140548
2011-01-11 10:30:00,2011,1,11,10,30,258,186,167,1.77831864357,9.38536987305,64.666907728
2011-01-11 11:00:00,2011,1,11,11,0,286,207,170,1.79347848892,9.89901123047,62.2639047648
2011-01-11 11:30:00,2011,1,11,11,30,204,191,25,1.8546359539,10.1877075195,60.5887510935
2011-01-11 12:00:00,2011,1,11,12,0,119,119,0,1.91579341888,10.4764343262,59.7040890358
2011-01-11 12:30:00,2011,1,11,12,30,42,42,0,1.98602473736,10.6123291016,59.6457869756
2011-01-11 13:00:00,2011,1,11,13,0,28,28,0,2.05625605583,10.7481933594,60.4162826389
2011-01-11 13:30:00,2011,1,11,13,30,41,41,0,2.03039050102,10.7135253906,61.9841070862
2011-01-11 14:00:00,2011,1,11,14,0,107,107,0,2.00452494621,10.6788574219,64.2897951067
2011-01-11 14:30:00,2011,1,11,14,30,28,28,0,1.96594166756,10.4579406738,67.2557715342
2011-01-11 15:00:00,2011,1,11,15,0,129,123,17,1.92735826969,10.2370239258,70.7968003091
2011-01-11 15:30:00,2011,1,11,15,30,27,27,0,2.00732755661,9.86843261719,74.8284033171
2011-01-11 16:00:00,2011,1,11,16,0,54,54,0,2.08729672432,9.49984130859,79.2722341509
2011-01-11 16:30:00,2011,1,11,16,30,26,26,0,2.15870380402,9.35112915039,84.0585635898
2011-01-11 17:00:00,2011,1,11,17,0,0,0,0,2.23011088371,9.20244750977,89.1258052296
2011-01-11 17:30:00,2011,1,11,17,30,0,0,0,2.23067712784,9.11602172852,94.4305078395
2011-01-11 18:00:00,2011,1,11,18,0,0,0,0,2.23124337196,9.02959594727,99.9189486555
2011-01-11 18:30:00,2011,1,11,18,30,0,0,0,2.3011879921,8.96331176758,105.557090049
2011-01-11 19:00:00,2011,1,11,19,0,0,0,0,2.37113261223,8.89699707031,111.311560683
2011-01-11 19:30:00,2011,1,11,19,30,0,0,0,2.45979309082,8.85653076172,117.151695867
2011-01-11 20:00:00,2011,1,11,20,0,0,0,0,2.54845356941,8.8160949707,123.047560301
2011-01-11 20:30:00,2011,1,11,20,30,0,0,0,2.58931779861,8.79134521484,128.967385564
2011-01-11 21:00:00,2011,1,11,21,0,0,0,0,2.63018202782,8.76656494141,134.873760736
2011-01-11 21:30:00,2011,1,11,21,30,0,0,0,2.6730222702,8.74462280273,140.717220366
2011-01-11 22:00:00,2011,1,11,22,0,0,0,0,2.71586251259,8.72265014648,146.424324083
2011-01-11 22:30:00,2011,1,11,22,30,0,0,0,2.76135873795,8.7067199707,151.873830998
2011-01-11 23:00:00,2011,1,11,23,0,0,0,0,2.80685472488,8.69075927734,156.847604358
2011-01-11 23:30:00,2011,1,11,23,30,0,0,0,2.79798030853,8.65490112305,160.937852188
2011-01-12 00:00:00,2011,1,12,0,0,0,0,0,2.78910565376,8.61901245117,163.451428124
2011-01-12 00:30:00,2011,1,12,0,30,0,0,0,2.75135016441,8.58968505859,163.632302021
2011-01-12 01:00:00,2011,1,12,1,0,0,0,0,2.71359467506,8.56032714844,161.41134774
2011-01-12 01:30:00,2011,1,12,1,30,0,0,0,2.67672872543,8.57109985352,157.495912675
2011-01-12 02:00:00,2011,1,12,2,0,0,0,0,2.63986301422,8.58184204102,152.616008097
2011-01-12 02:30:00,2011,1,12,2,30,0,0,0,2.63724923134,8.54201660156,147.21618588
2011-01-12 03:00:00,2011,1,12,3,0,0,0,0,2.63463544846,8.50219116211,141.534766318
2011-01-12 03:30:00,2011,1,12,3,30,0,0,0,2.61776709557,8.37728271484,135.702944574
2011-01-12 04:00:00,2011,1,12,4,0,0,0,0,2.60089874268,8.25240478516,129.799083508
2011-01-12 04:30:00,2011,1,12,4,30,0,0,0,2.54104447365,8.17284545898,123.875112998
