Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,680780,-,-,-,33.21,-97.14,-6,203,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,16,0,607,162,686,3.052342892,27.44152222,49.5660033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,16,30,508,151,636,3.160334826,26.79955444,55.83733239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,17,0,405,137,571,3.268326759,26.15758667,62.09354116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,17,30,280,106,472,3.290727854,25.12905273,68.30731084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,18,0,185,103,307,3.313128948,24.1005188,74.453174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,18,30,98,66,190,3.485897779,22.96471558,80.50488167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,19,0,0,0,0,3.658666611,21.82891235,86.43300802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,19,30,0,0,0,3.844364166,21.29033813,92.20795234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,20,0,0,0,0,4.030061722,20.75176392,97.78464529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,20,30,0,0,0,4.176671505,20.32665405,103.1164649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,21,0,0,0,0,4.323281288,19.90151367,108.143883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,21,30,0,0,0,4.420728683,19.53920898,112.7943056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,22,0,0,0,0,4.518175602,19.17693481,116.9806274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,22,30,0,0,0,4.572428703,18.88128052,120.6016498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,23,0,0,0,0,4.626682281,18.58562622,123.5460763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,17,23,30,0,0,0,4.657009125,18.31936035,125.701879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,0,0,0,0,0,4.687335968,18.05306396,126.9715099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,0,30,0,0,0,4.702210426,17.81417236,127.290177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,1,0,0,0,0,4.717084885,17.57525024,126.6406698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,1,30,0,0,0,4.730516434,17.39714966,125.0576642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,2,0,0,0,0,4.743947506,17.21904907,122.6192062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,2,30,0,0,0,4.734384537,17.09526978,119.4298214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,3,0,0,0,0,4.724821568,16.97149048,115.6027186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,3,30,0,0,0,4.713057518,16.91521606,111.2464717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,4,0,0,0,0,4.701293468,16.85894165,106.457656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,4,30,0,0,0,4.707737923,16.8484436,101.3182964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,5,0,0,0,0,4.714182854,16.83794556,95.89625539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,5,30,0,0,0,4.704274178,17.46611938,90.24194943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,6,0,49,37,131,4.694365025,18.0942627,84.41450366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,6,30,74,68,31,4.763232708,19.25890503,78.43969125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,7,0,118,109,31,4.832100391,20.42351685,72.35158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,7,30,143,137,13,5.035520554,21.64190063,66.17806153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,8,0,230,203,54,5.238941193,22.86028442,59.94461483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,8,30,538,147,661,5.348309517,23.97750244,53.67669182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,9,0,633,158,702,5.457677364,25.09468994,47.40255855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,9,30,720,167,734,5.459392548,25.95180664,41.15791585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,10,0,491,399,112,5.461107731,26.80889282,34.99449509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,10,30,504,424,91,5.396286011,26.92144165,28.99810366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,11,0,483,427,61,5.331464767,27.03395996,23.33026579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,11,30,686,484,212,5.273000717,27.106073,18.32885669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,12,0,969,191,805,5.214536667,27.17818604,14.71619339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,12,30,975,191,806,5.182260513,27.2072998,13.65899964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,13,0,964,191,803,5.149984837,27.23641357,15.68588591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,13,30,938,190,795,5.215192318,27.26256714,19.86922151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,14,0,897,187,784,5.280399799,27.2887207,25.14457355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,14,30,842,183,768,5.352309704,27.22689209,30.94451688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,15,0,774,177,746,5.424219608,27.16506348,37.00646965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,15,30,693,170,717,5.505024433,27.33147583,43.20099674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,16,0,603,161,679,5.585829258,27.49788818,49.45647958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,16,30,505,150,630,5.56226778,27.2583252,55.72777969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,17,0,403,137,566,5.538706303,27.01873169,61.98226972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,17,30,299,119,483,5.554515839,26.45522461,68.19293249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,18,0,198,97,373,5.570325375,25.89174805,74.33448434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,18,30,104,66,227,5.613639355,25.18493042,80.38078736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,19,0,0,0,0,5.656953335,24.47811279,86.30250307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,19,30,0,0,0,5.700279236,24.07994995,92.06994988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,20,0,0,0,0,5.743605614,23.68178711,97.63822622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,20,30,0,0,0,5.837373734,23.38668213,102.9607172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,21,0,0,0,0,5.93114233,23.09160767,107.978007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,21,30,0,0,0,5.934051037,22.83184204,112.6177167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,22,0,0,0,0,5.936959743,22.57210693,116.7931161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,22,30,0,0,0,5.82403183,22.33696899,120.403597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,23,0,0,0,0,5.711103916,22.10183105,123.3386929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,18,23,30,0,0,0,5.626231194,21.87755737,125.487386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,0,0,0,0,0,5.541357994,21.65328369,126.753131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,0,30,0,0,0,5.471253395,21.42736206,127.0718393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,1,0,0,0,0,5.401148796,21.20144043,126.4264394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,1,30,0,0,0,5.351082325,21.01918945,124.8511139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,2,0,0,0,0,5.301015854,20.83696899,122.4229664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,2,30,0,0,0,5.23600769,20.68129883,119.2454393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,3,0,0,0,0,5.170999527,20.52559814,115.4307763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,3,30,0,0,0,5.115235329,20.40450439,111.0868289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,4,0,0,0,0,5.05947113,20.28338013,106.3097013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,4,30,0,0,0,4.995726585,20.22649536,101.1811477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,5,0,0,0,0,4.931981564,20.1696106,95.76889631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,5,30,0,0,0,4.834462166,20.4369751,90.12348899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,6,0,51,37,134,4.736942768,20.70437012,84.30351761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,6,30,134,71,314,4.651419163,21.33193359,78.335225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,7,0,105,101,10,4.565895557,21.95949707,72.25253487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,7,30,148,141,17,4.656822205,22.69170532,66.0832412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,8,0,65,65,0,4.747748375,23.42391357,59.85273094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,8,30,170,167,5,4.824786186,24.06658325,53.58623656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,9,0,200,194,8,4.901823521,24.70922241,47.31167097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,9,30,138,137,1,4.977193832,25.28139648,41.06414936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,10,0,137,136,1,5.052564144,25.85357056,34.89442756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,10,30,859,180,775,5.044000626,26.23256836,28.88668258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,11,0,910,185,788,5.035437107,26.61156616,23.19983078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,11,30,946,188,797,4.911931992,26.60527954,18.16868577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,12,0,967,190,802,4.788427353,26.59902344,14.51865405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,12,30,972,191,803,4.744842529,26.61034546,13.44300707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,13,0,509,450,60,4.701257706,26.62163696,15.49083544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,13,30,494,429,69,4.759745598,26.50686035,19.70606224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,14,0,537,445,102,4.818233967,26.39208374,25.00531045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,14,30,444,391,62,4.846424103,26.15249023,30.82040689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,15,0,375,340,44,4.874614239,25.91289673,36.89134583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,15,30,340,306,45,4.903970718,25.78145752,43.09071303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,16,0,401,298,158,4.933327675,25.64998779,49.34816153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,16,30,255,229,46,4.961941719,25.39260254,55.61932788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,17,0,258,199,125,4.990555763,25.13521729,61.87205887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,17,30,297,119,476,4.953481674,24.78099976,68.07962859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,18,0,92,92,0,4.916407108,24.42678223,74.21693115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,18,30,49,49,0,4.848793507,24.10338745,80.25793663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,19,0,0,0,0,4.781179905,23.77999268,86.1733919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,19,30,0,0,0,4.758004189,23.59127197,91.93354176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,20,0,0,0,0,4.734827995,23.40255127,97.49364841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,20,30,0,0,0,4.801755905,23.27025757,102.8071096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,21,0,0,0,0,4.868683815,23.13796387,107.8146247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,21,30,0,0,0,4.924830437,23.0229126,112.4440311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,22,0,0,0,0,4.980977058,22.90786133,116.6089696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,22,30,0,0,0,5.022558212,22.83001099,120.2094106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,23,0,0,0,0,5.064139843,22.75213013,123.1356936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,19,23,30,0,0,0,5.109285355,22.70787964,125.2777739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,0,0,0,0,0,5.154430866,22.66359863,126.5400642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,0,30,0,0,0,5.194560051,22.65050659,126.8591389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,1,0,0,0,0,5.234688759,22.63741455,126.2180427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,1,30,0,0,0,5.269581795,22.64708862,124.6504686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,2,0,0,0,0,5.304475307,22.6567627,122.2326017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,2,30,0,0,0,5.243831635,22.6508728,119.066834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,3,0,0,0,0,5.183187962,22.64495239,115.2644747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,3,30,0,0,0,5.01910305,22.64904175,110.9326765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,4,0,0,0,0,4.855017662,22.6531311,106.167088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,4,30,0,0,0,4.625781059,22.66158447,101.0492026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,5,0,0,0,0,4.396544456,22.67006836,95.64661981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,5,30,0,0,0,4.175746918,22.87163696,90.00999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,6,0,19,19,0,3.954949856,23.07323608,84.19743253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,6,30,52,52,0,3.759554148,23.43764648,78.23560607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,7,0,89,89,0,3.56415844,23.8020874,72.15829966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,7,30,18,18,0,3.418875694,24.21682129,65.99324185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,8,0,182,174,16,3.273593187,24.63155518,59.76570446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,8,30,256,235,36,3.220159054,24.98168335,53.50071707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,9,0,282,262,29,3.166725159,25.33178101,47.22584992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,9,30,102,102,0,3.22460413,25.67247925,40.97564709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,10,0,66,66,0,3.282482862,26.01314697,34.79990765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,10,30,320,303,19,3.261869192,26.2557312,28.78119527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,11,0,511,441,76,3.241255522,26.49834595,23.07580183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,11,30,673,487,195,3.188960075,26.61763916,18.01530494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,12,0,415,387,29,3.136664391,26.73696289,14.32764754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,12,30,347,329,19,3.04851985,26.66945801,13.23246583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,13,0,240,228,12,2.960375309,26.60195313,15.30026093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,13,30,251,240,12,2.830868721,26.52108154,19.54644795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,14,0,363,341,24,2.701361895,26.44024048,24.86876726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,14,30,41,41,0,2.495391846,26.14370117,30.69840171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,15,0,122,122,0,2.289421797,25.84719238,36.77790134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,15,30,62,62,0,2.186849117,25.47680054,42.98182662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,16,0,83,83,0,2.084276199,25.10640869,49.2410648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,16,30,57,57,0,2.073014736,24.63070068,55.51200187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,17,0,179,171,16,2.061753511,24.15499268,61.76294227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,17,30,52,52,0,2.116638184,23.65136108,67.96744113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,18,0,4,4,0,2.171522617,23.14776001,74.10056432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,18,30,2,2,0,2.254599094,22.62438354,80.136387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,19,0,0,0,0,2.33767581,22.10100708,86.04573938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,19,30,0,0,0,2.401917458,21.68673096,91.79879962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,20,0,0,0,0,2.466159344,21.27242432,97.35098984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,20,30,0,0,0,2.468744755,20.99328003,102.6557257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,21,0,0,0,0,2.471329927,20.71413574,107.6538245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,21,30,0,0,0,2.430669308,20.54696045,112.2733402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,22,0,0,0,0,2.390008688,20.37975464,116.4282806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,22,30,0,0,0,2.371959686,20.37557373,120.0191822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,23,0,0,0,0,2.353910923,20.3713623,122.9371664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,20,23,30,0,0,0,2.297037601,20.40169678,125.0731251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,0,0,0,0,0,2.240164042,20.43203125,126.3323852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,0,30,0,0,0,2.239434958,20.48775635,126.6521443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,1,0,0,0,0,2.238705873,20.54348145,126.0155424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,1,30,0,0,0,2.229147434,20.51860962,124.4557861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,2,0,0,0,0,2.219588995,20.49376831,122.0481657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,2,30,0,0,0,2.229171991,20.35634766,118.8940548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,3,0,0,0,0,2.238754988,20.21895752,115.1038585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,3,30,0,0,0,2.331119537,20.02779541,110.7840538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,4,0,0,0,0,2.423484325,19.8366333,106.0298497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,4,30,0,0,0,2.575027943,19.64205322,100.9224887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,5,0,0,0,0,2.726571798,19.44747314,95.52944696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,5,30,0,0,0,2.889349461,19.52687988,89.90148227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,6,0,57,40,156,3.052126884,19.60631714,84.09625627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,6,30,145,74,344,3.192316055,20.01860962,78.14083544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,7,0,247,100,475,3.332505226,20.4309021,72.06887786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,7,30,133,131,6,3.437811375,21.09334717,65.90805071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,8,0,234,205,56,3.543117285,21.75579224,59.68351574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,8,30,271,243,46,3.689042091,22.70986328,53.42010695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,9,0,450,318,194,3.834966898,23.66390381,47.14506246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,9,30,741,170,755,3.896851063,24.83556519,40.89237038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,10,0,815,177,776,3.958734989,26.00719604,34.71089305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,10,30,878,182,792,3.997135401,26.81801758,28.68160091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,11,0,726,443,307,4.035535812,27.62883911,22.95815209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,11,30,773,446,343,3.988857031,28.05394897,17.86872696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,12,0,982,192,815,3.942178249,28.47905884,14.14324496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,12,30,988,193,815,3.917105436,28.7026001,13.02744636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,13,0,977,192,812,3.892032623,28.92614136,15.11418224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,13,30,950,191,804,3.948286295,29.04210815,19.39036622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,14,0,908,188,792,4.004539967,29.15810547,24.73492582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,21,14,30,720,351,429,4.096292496,29.05895386,30.57848944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
